Id. de la fila,Id. del pedido,Fecha del pedido,Fecha de envío,Método de envío,Id. del cliente,Nombre del cliente,Segmento,Ciudad,Provincia/Estado/Departamento,País/Región,Región,Id. del producto,Categoría,Subcategoría,Nombre del producto,Ventas,Cantidad,Descuento,Ganancia,
174,MX-2021-141446,23/03/21,29/03/21,Estándar,LF-17500,Leticia Flórez,Cliente,Morelia,Michoacán,México,Norte,MAT-EL-10002493,Material de oficina,Electrodomésticos,"Hamilton Beach Batidora, Negro",469.8,1,0,98.6,
175,MX-2021-141446,23/03/21,29/03/21,Estándar,LF-17500,Leticia Flórez,Cliente,Morelia,Michoacán,México,Norte,TEC-AC-10002957,Tecnología,Accesorios,"Belkin Memoria USB, Negro",562,2,0,151.6,
346,MX-2022-122574,29/12/22,01/01/23,Urgente,AZ-10300,Anselmo Zambrano,Empresa,Morelia,Michoacán,México,Norte,MAT-GR-10003950,Material de oficina,Grapas,"Stockwell Clips, Metal",544.8,6,0,103.2,
347,MX-2022-122574,29/12/22,01/01/23,Urgente,AZ-10300,Anselmo Zambrano,Empresa,Morelia,Michoacán,México,Norte,MAT-SO-10003201,Material de oficina,Sobres,"Kraft Sobres de uso interno, Plateado",3288,10,0,1478,
472,MX-2022-119424,05/08/22,09/08/22,Estándar,KA-17350,Kristina Arroyo,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10001920,Material de oficina,Carpetas,"Acco Carpeta, Reciclado",413.6,4,0,111.2,
1504,MX-2019-143140,15/09/19,21/09/19,Estándar,DC-13690,Dino Ceballos,Cliente,Morelia,Michoacán,México,Norte,MOB-SI-10001307,Mobiliario,Sillas,"Harbour Creations Sillón, Ajustable",5078.4,2,0.2,507.6,
1505,MX-2019-143140,15/09/19,21/09/19,Estándar,DC-13690,Dino Ceballos,Cliente,Morelia,Michoacán,México,Norte,MAT-AL-10004832,Material de oficina,Almacenamiento,"Tenex Casilleros, Tamaño completo",4083.6,3,0,775.8,
1506,MX-2019-143140,15/09/19,21/09/19,Estándar,DC-13690,Dino Ceballos,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10002486,Material de oficina,Etiquetas,"Hon Etiquetas para documentos legales, Ajustable",175.2,3,0,24,
1796,MX-2022-126683,04/03/22,08/03/22,Estándar,EV-13960,Enrique Varela,Cliente,Morelia,Michoacán,México,Norte,MAT-AR-10002570,Material de oficina,Arte,"Binney & Smith Subrayadores, Metal",238,2,0,45.2,
2015,MX-2019-157616,28/10/19,02/11/19,Estándar,BC-11740,Bartolomé Camacho,Cliente,Morelia,Michoacán,México,Norte,MAT-GR-10002518,Material de oficina,Grapas,"Accos Pasadores, Metal",292.8,3,0,146.4,
2016,MX-2019-157616,28/10/19,02/11/19,Estándar,BC-11740,Bartolomé Camacho,Cliente,Morelia,Michoacán,México,Norte,MAT-GR-10001500,Material de oficina,Grapas,"Stockwell Cintas de goma, Metal",216.8,2,0,60.4,
2017,MX-2019-157616,28/10/19,02/11/19,Estándar,BC-11740,Bartolomé Camacho,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10001080,Material de oficina,Etiquetas,"Avery Etiquetas con códigos de color, Duradero",364.8,4,0,134.4,
2427,MX-2021-130645,29/09/21,02/10/21,Urgente,NE-19060,Nadal Escalante,Pequeña empresa,Morelia,Michoacán,México,Norte,TEC-AC-10000748,Tecnología,Accesorios,"SanDisk Tarjeta de memoria, Programable",5315.8,7,0,2444.4,
3089,MX-2019-111059,16/11/19,16/11/19,Mismo día,BP-11755,Bárbara Portillo,Cliente,Morelia,Michoacán,México,Norte,TEC-TE-10001170,Tecnología,Teléfonos,"Samsung Teléfono de oficina, Tamaños variados",1361.4,3,0,108.6,
3090,MX-2019-111059,16/11/19,16/11/19,Mismo día,BP-11755,Bárbara Portillo,Cliente,Morelia,Michoacán,México,Norte,MOB-SI-10002802,Mobiliario,Sillas,"Novimex Sillón, Negro",7288.32,3,0.2,181.92,
3091,MX-2019-111059,16/11/19,16/11/19,Mismo día,BP-11755,Bárbara Portillo,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10002361,Material de oficina,Carpetas,"Acco Anillas, Duradero",217.6,4,0,69.6,
3701,MX-2019-122994,25/07/19,01/08/19,Estándar,GA-15175,Germán Altamira,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-CA-10001118,Material de oficina,Carpetas,"Wilson Jones Perforador, Duradero",393.2,2,0,168.8,
4272,MX-2021-159758,01/03/21,02/03/21,Urgente,CÁ-13135,Cintia Álvarez,Cliente,Morelia,Michoacán,México,Norte,MAT-AL-10001629,Material de oficina,Almacenamiento,"Eldon Bandejas, Metal",627.2,2,0,125.2,
4273,MX-2021-159758,01/03/21,02/03/21,Urgente,CÁ-13135,Cintia Álvarez,Cliente,Morelia,Michoacán,México,Norte,MAT-AR-10003711,Material de oficina,Arte,"Stanley Rotuladores, Al por mayor",299.6,2,0,122.8,
4394,MX-2022-152961,19/03/22,21/03/22,Urgente,AR-11335,Adriana Rocha,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-EL-10002496,Material de oficina,Electrodomésticos,"Hoover Horno, Blanco",18887,5,0,8876,
4395,MX-2022-152961,19/03/22,21/03/22,Urgente,AR-11335,Adriana Rocha,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-EL-10003747,Material de oficina,Electrodomésticos,"KitchenAid Tostadora, Plateado",1147.6,2,0,355.6,
4396,MX-2022-152961,19/03/22,21/03/22,Urgente,AR-11335,Adriana Rocha,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-EL-10001126,Material de oficina,Electrodomésticos,"Hoover Frigorífico, Blanco",10488,3,0,1573.2,
4397,MX-2022-152961,19/03/22,21/03/22,Urgente,AR-11335,Adriana Rocha,Pequeña empresa,Morelia,Michoacán,México,Norte,TEC-TE-10002042,Tecnología,Teléfonos,"Motorola Auriculares, Tamaños variados",2202.4,4,0,153.6,
4845,US-2022-139920,27/10/22,01/11/22,Estándar,GF-15490,Gustavo Farías,Cliente,Morelia,Michoacán,México,Norte,MOB-SI-10004577,Mobiliario,Sillas,"Office Star Silla plegable, Rojo",489.12,1,0.2,-55.08,
4846,US-2022-139920,27/10/22,01/11/22,Estándar,GF-15490,Gustavo Farías,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10001945,Material de oficina,Carpetas,"Acco Perforador, Transparente",591.6,3,0,100.2,
5057,MX-2019-147816,01/06/19,05/06/19,Estándar,JT-16855,Jonás Toro,Empresa,Morelia,Michoacán,México,Norte,TEC-CO-10000495,Tecnología,Copiadoras,"Hewlett Fax inalámbrico, Color",7617.3348,3,0.002,1205.7348,
5554,MX-2022-136266,11/11/22,15/11/22,Estándar,MP-19000,Mónica Pelayo,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-CA-10002175,Material de oficina,Carpetas,"Cardinal Perforador, Duradero",1414,7,0,324.8,
5968,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MOB-MO-10000074,Mobiliario,Mobiliario,"Eldon Bombilla, Surtido",707.28,7,0.4,35.28,
5969,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MAT-AR-10004426,Material de oficina,Arte,"Binney & Smith Sacapuntas, Tamaños variados",398,2,0,59.6,
5970,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MOB-MO-10001585,Mobiliario,Mobiliario,"Advantus Marco de foto, Surtido",1272.96,6,0.4,168.96,
5971,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MOB-LI-10004778,Mobiliario,Librerías,"Bush Librería, Convencional",2634.88,4,0.2,757.28,
5972,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MOB-SI-10004718,Mobiliario,Sillas,"SAFCO Sillón, Ajustable",2474.24,1,0.2,556.64,
5973,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,TEC-CO-10002914,Tecnología,Copiadoras,"Brother Fotocopiadora, Color",5264.0508,3,0.002,1887.8508,
5974,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MAT-CA-10003500,Material de oficina,Carpetas,"Ibico Encuadernadora, Duradero",1058.4,3,0,10.2,
5975,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MAT-SO-10000727,Material de oficina,Sobres,"GlobeWeis Paquetes, Rojo",2244.8,8,0,852.8,
5976,MX-2019-107370,24/12/19,26/12/19,Rápido,SP-20770,Sergio Porras,Empresa,Morelia,Michoacán,México,Norte,MAT-SU-10002054,Material de oficina,Suministros,"Kleencut Regla, Azul",180.8,2,0,16,
6218,US-2021-100965,04/12/21,04/12/21,Mismo día,AS-10375,Asunción Soto,Cliente,Morelia,Michoacán,México,Norte,MOB-MO-10004338,Mobiliario,Mobiliario,"Advantus Marco de foto, Duradero",200.04,1,0.4,-113.36,
6219,US-2021-100965,04/12/21,04/12/21,Mismo día,AS-10375,Asunción Soto,Cliente,Morelia,Michoacán,México,Norte,MOB-MO-10002101,Mobiliario,Mobiliario,"Rubvermaid Marco, Premium",3472.32,8,0.4,-1794.88,
6381,MX-2020-100027,19/12/20,21/12/20,Rápido,HQ-15730,Hortensia Quiñones,Cliente,Morelia,Michoacán,México,Norte,MOB-LI-10000130,Mobiliario,Librerías,"Dania Biblioteca, Negro",5820,3,0.2,2182.2,
6382,MX-2020-100027,19/12/20,21/12/20,Rápido,HQ-15730,Hortensia Quiñones,Cliente,Morelia,Michoacán,México,Norte,MAT-AR-10002141,Material de oficina,Arte,"BIC Sacapuntas, Tamaños variados",643.8,3,0,244.2,
6916,MX-2019-101518,08/10/19,08/10/19,Mismo día,HC-15865,Higinia Concepción,Cliente,Morelia,Michoacán,México,Norte,MAT-AL-10001286,Material de oficina,Almacenamiento,"Eldon Archivador móvil, Azul",5115.6,6,0,1687.2,
7209,MX-2022-106355,17/10/22,21/10/22,Estándar,RC-20605,Rocío Chávez,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10002322,Tecnología,Copiadoras,"Canon Fax, 2",14828.4836,7,0.002,3089.4836,
7257,MX-2021-106922,15/05/21,19/05/21,Rápido,JT-16855,Jonás Toro,Empresa,Morelia,Michoacán,México,Norte,MOB-SI-10003241,Mobiliario,Sillas,"Novimex Taburete, Rojo",2631.36,3,0.2,525.96,
7258,MX-2021-106922,15/05/21,19/05/21,Rápido,JT-16855,Jonás Toro,Empresa,Morelia,Michoacán,México,Norte,MAT-SO-10003972,Material de oficina,Sobres,"Jiffy Sobre de tipo Manila, 50",346.8,2,0,142,
7259,MX-2021-106922,15/05/21,19/05/21,Rápido,JT-16855,Jonás Toro,Empresa,Morelia,Michoacán,México,Norte,MOB-MO-10001525,Mobiliario,Mobiliario,"Eldon Tope para puertas, Surtido",200.88,1,0.4,-20.12,
7260,MX-2021-106922,15/05/21,19/05/21,Rápido,JT-16855,Jonás Toro,Empresa,Morelia,Michoacán,México,Norte,MOB-MO-10003614,Mobiliario,Mobiliario,"Rubvermaid Reloj, Negro",601.92,3,0.4,90.12,
7479,MX-2021-163790,24/12/21,29/12/21,Rápido,EG-14320,Eulalio García,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10001906,Material de oficina,Etiquetas,"Hon Etiquetas extraíbles, Duradero",142,2,0,44,
7480,MX-2021-163790,24/12/21,29/12/21,Rápido,EG-14320,Eulalio García,Cliente,Morelia,Michoacán,México,Norte,MOB-MO-10000406,Mobiliario,Mobiliario,"Deflect-O Bandeja apiladora, Surtido",405.6,4,0.4,-34.4,
7481,MX-2021-163790,24/12/21,29/12/21,Rápido,EG-14320,Eulalio García,Cliente,Morelia,Michoacán,México,Norte,MAT-AR-10001508,Material de oficina,Arte,"Sanford Bolígrafos, Al por mayor",379,5,0,56,
7482,MX-2021-163790,24/12/21,29/12/21,Rápido,EG-14320,Eulalio García,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10004474,Material de oficina,Carpetas,"Cardinal Separadores, Duradero",175.2,3,0,55.8,
7483,MX-2021-163790,24/12/21,29/12/21,Rápido,EG-14320,Eulalio García,Cliente,Morelia,Michoacán,México,Norte,MAT-GR-10002048,Material de oficina,Grapas,"OIC Cintas de goma, Al por mayor",341.4,3,0,3,
7701,MX-2022-150049,29/07/22,01/08/22,Urgente,PO-20110,Pío Olivares,Cliente,Morelia,Michoacán,México,Norte,TEC-TE-10002733,Tecnología,Teléfonos,"Cisco Cargador, Tamaños variados",17446.4,4,0,174.4,
7795,MX-2022-132619,12/11/22,16/11/22,Estándar,JC-17005,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10000688,Material de oficina,Carpetas,"Cardinal Cubierta de carpeta, Reciclado",329.6,4,0,45.6,
7796,MX-2022-132619,12/11/22,16/11/22,Estándar,JC-17005,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,TEC-TE-10002764,Tecnología,Teléfonos,"Apple Auriculares, Azul",1465.2,3,0,717.6,
7797,MX-2022-132619,12/11/22,16/11/22,Estándar,JC-17005,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10002327,Material de oficina,Carpetas,"Acco Separadores, Duradero",67.2,1,0,12,
7798,MX-2022-132619,12/11/22,16/11/22,Estándar,JC-17005,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10004989,Tecnología,Copiadoras,"HP Fotocopiadora, Color",6523.7264,4,0.002,1294.1264,
7799,MX-2022-132619,12/11/22,16/11/22,Estándar,JC-17005,Julio César Torres,Cliente,Morelia,Michoacán,México,Norte,MAT-CA-10000424,Material de oficina,Carpetas,"Wilson Jones Encuadernadora, Económico",1632,5,0,456,
8511,MX-2021-133690,04/10/21,10/10/21,Estándar,MG-19015,Mónica Granados,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10003841,Material de oficina,Etiquetas,"Hon Etiquetas de envío, Ajustable",185.4,3,0,29.4,
8512,MX-2021-133690,04/10/21,10/10/21,Estándar,MG-19015,Mónica Granados,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10003414,Material de oficina,Etiquetas,"Smead Etiquetas de envío, Duradero",240,3,0,74.4,
8560,US-2019-152821,29/12/19,31/12/19,Urgente,DC-13405,Dora Cintas,Cliente,Morelia,Michoacán,México,Norte,MOB-MO-10000463,Mobiliario,Mobiliario,"Rubvermaid Bombilla, Negro",75.36,1,0.4,-44.04,
8561,US-2019-152821,29/12/19,31/12/19,Urgente,DC-13405,Dora Cintas,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10000269,Tecnología,Copiadoras,"Hewlett Fax inalámbrico, 2",17706.7156,7,0.002,496.5156,
8562,MX-2022-139591,07/08/22,12/08/22,Estándar,AV-10465,Amadeo Villareal,Cliente,Morelia,Michoacán,México,Norte,MAT-ET-10002669,Material de oficina,Etiquetas,"Hon Etiquetas extraíbles, Blanco",136.8,2,0,18.8,
8563,MX-2022-139591,07/08/22,12/08/22,Estándar,AV-10465,Amadeo Villareal,Cliente,Morelia,Michoacán,México,Norte,TEC-CO-10000168,Tecnología,Copiadoras,"Canon Fax, Digital",16927.6768,8,0.002,1662.0768,
8816,MX-2020-142174,27/12/20,29/12/20,Urgente,CV-12430,Casimira Villegas,Pequeña empresa,Morelia,Michoacán,México,Norte,TEC-CO-10001899,Tecnología,Copiadoras,"Brother Fotocopiadora personal, Color",960.2756,1,0.002,344.2756,
8817,MX-2020-142174,27/12/20,29/12/20,Urgente,CV-12430,Casimira Villegas,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-ET-10004648,Material de oficina,Etiquetas,"Novimex Etiquetas redondas, Rojo",81.2,2,0,29.2,
8818,MX-2020-142174,27/12/20,29/12/20,Urgente,CV-12430,Casimira Villegas,Pequeña empresa,Morelia,Michoacán,México,Norte,MOB-ME-10000119,Mobiliario,Mesas,"Barricks Mesa de café, Negro",11256,7,0.2,3798.2,
8819,MX-2020-142174,27/12/20,29/12/20,Urgente,CV-12430,Casimira Villegas,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-AR-10002562,Material de oficina,Arte,"Binney & Smith Lienzos, Al por mayor",2409.4,7,0,939.4,
8926,MX-2022-148509,18/06/22,20/06/22,Rápido,VH-21640,Víctor Huerta,Cliente,Morelia,Michoacán,México,Norte,MOB-LI-10000647,Mobiliario,Librerías,"Dania Conjunto de estantes, Metal",5401.92,6,0.2,1417.92,
9057,MX-2022-101483,05/11/22,09/11/22,Estándar,EO-13885,Edith Ojeda,Pequeña empresa,Morelia,Michoacán,México,Norte,MAT-CA-10002265,Material de oficina,Carpetas,"Acco Encuadernadora, Transparente",1011,3,0,202.2,
5544,MX-2021-116946,02/11/21,03/11/21,Urgente,FB-14995,Fidel Badillo,Cliente,Heroica Zitácuaro,Michoacán,México,Norte,MAT-PA-10003145,Material de oficina,Papel,"Green Bar Papel de tipo pergamino, Paquete de 12",555.2,4,0,277.6,
8602,MX-2022-127299,17/05/22,22/05/22,Estándar,GI-15370,Gorka Irizarri,Cliente,Heroica Zitácuaro,Michoacán,México,Norte,MOB-LI-10000159,Mobiliario,Librerías,"Sauder Librería, Convencional",783.04,1,0.2,39.04,
8722,MX-2021-139948,16/03/21,20/03/21,Estándar,DR-13615,Domingo Rivero,Cliente,Heroica Zitácuaro,Michoacán,México,Norte,MAT-AR-10003269,Material de oficina,Arte,"BIC Bolígrafos, Azul",190.4,2,0,1.6,
8723,MX-2021-139948,16/03/21,20/03/21,Estándar,DR-13615,Domingo Rivero,Cliente,Heroica Zitácuaro,Michoacán,México,Norte,TEC-MÁ-10004028,Tecnología,Máquinas,"Konica Teléfono, Duradero",1726.2,3,0,0,
343,MX-2020-113502,17/03/20,21/03/20,Estándar,SB-20980,Susana Braza,Empresa,Ituiutaba,Minas Gerais,Brasil,Sur,TEC-AC-10001246,Tecnología,Accesorios,"SanDisk Teclado, Programable",758,2,0,113.6,
344,MX-2020-113502,17/03/20,21/03/20,Estándar,SB-20980,Susana Braza,Empresa,Ituiutaba,Minas Gerais,Brasil,Sur,MOB-SI-10004172,Mobiliario,Sillas,"Harbour Creations Estora, Negro",2319,5,0,394,
345,MX-2020-113502,17/03/20,21/03/20,Estándar,SB-20980,Susana Braza,Empresa,Ituiutaba,Minas Gerais,Brasil,Sur,MOB-ME-10000898,Mobiliario,Mesas,"Barricks Mesa de conferencias, Blanco",14548.32,3,0.2,-545.88,
561,US-2021-137589,17/10/21,19/10/21,Rápido,AG-11095,Ania Gámez,Empresa,Belo Horizonte,Minas Gerais,Brasil,Sur,TEC-AC-10003504,Tecnología,Accesorios,"SanDisk Teclado, Blanco",1701.12,12,0.6,-852.48,
562,US-2021-137589,17/10/21,19/10/21,Rápido,AG-11095,Ania Gámez,Empresa,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-LI-10001117,Mobiliario,Librerías,"Dania Librería clásica, Negro",2197.92,2,0.6,-1264.08,
643,MX-2022-120579,29/08/22,03/09/22,Rápido,QG-20185,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,MAT-EL-10004596,Material de oficina,Electrodomésticos,"KitchenAid Horno, Plateado",30448,8,0,912,
644,MX-2022-120579,29/08/22,03/09/22,Rápido,QG-20185,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,TEC-CO-10002728,Tecnología,Copiadoras,"Sharp Fotocopiadora con fax, Digital",7835.4976,7,0.002,3124.4976,
645,MX-2022-120579,29/08/22,03/09/22,Rápido,QG-20185,Quintín Guajardo,Cliente,Uberaba,Minas Gerais,Brasil,Sur,MAT-GR-10003107,Material de oficina,Grapas,"Accos Pasadores, Al por mayor",484,5,0,67,
1167,MX-2020-155712,12/06/20,15/06/20,Urgente,OL-19645,Olga Laureano,Empresa,Poços de Caldas,Minas Gerais,Brasil,Sur,TEC-MÁ-10004166,Tecnología,Máquinas,"Epson Teléfono, Rojo",1041.6,2,0,176.8,
1282,US-2020-164560,11/06/20,16/06/20,Estándar,FM-14680,Florida Mascarenas,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MAT-CA-10003188,Material de oficina,Carpetas,"Avery Perforador, Duradero",313.28,4,0.6,-250.72,
1316,MX-2021-126802,08/06/21,08/06/21,Mismo día,BR-11950,Bernardo Rosas,Cliente,Betim,Minas Gerais,Brasil,Sur,MAT-AL-10000423,Material de oficina,Almacenamiento,"Smead Bandejas, Tamaño completo",646.8,2,0,239.2,
1323,MX-2021-106726,01/11/21,06/11/21,Estándar,CM-12790,Cruz Muñoz,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,TEC-AC-10002166,Tecnología,Accesorios,"Enermax Teclado, Negro",1918,5,0,402,
1324,MX-2021-106726,01/11/21,06/11/21,Estándar,CM-12790,Cruz Muñoz,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,MAT-ET-10001360,Material de oficina,Etiquetas,"Harbour Creations Etiquetas para documentos legales, Rojo",430.8,6,0,210,
1325,MX-2021-106726,01/11/21,06/11/21,Estándar,CM-12790,Cruz Muñoz,Pequeña empresa,Montes Claros,Minas Gerais,Brasil,Sur,MAT-PA-10001204,Material de oficina,Papel,"Green Bar Agenda, Multicolor",840,5,0,92,
1575,MX-2020-136098,30/10/20,05/11/20,Estándar,DP-13570,Daniel Pabón,Cliente,Itaúna,Minas Gerais,Brasil,Sur,MAT-CA-10004189,Material de oficina,Carpetas,"Ibico Cubierta de carpeta, Económico",182,2,0,76.4,
2161,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-SI-10003747,Mobiliario,Sillas,"Hon Silla de playa, Negro",797.44,7,0.6,-697.76,
2162,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-MO-10002863,Mobiliario,Mobiliario,"Rubvermaid Bandeja apiladora, Duradero",118.24,2,0.6,-106.56,
2163,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-LI-10002379,Mobiliario,Librerías,"Bush Biblioteca, Convencional",971.52,1,0.6,-825.88,
2164,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-LI-10002269,Mobiliario,Librerías,"Ikea Librería clásica, Negro",3304.8,3,0.6,-3139.8,
2165,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,TEC-AC-10000815,Tecnología,Accesorios,"Belkin Router, Programable",1388,2,0.6,-1388,
2166,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,TEC-TE-10000837,Tecnología,Teléfonos,"Nokia Cargador, Al por mayor",5089.2,3,0.6,-6997.8,
2167,US-2021-159359,09/04/21,14/04/21,Estándar,VO-21580,Vanesa Olmos,Cliente,Belo Horizonte,Minas Gerais,Brasil,Sur,MOB-SI-10001354,Mobiliario,Sillas,"Office Star Taburete, Ajustable",1411.44,3,0.6,-1376.16,
2196,MX-2020-164000,14/03/20,18/03/20,Estándar,GD-15505,Gustavo Dávila,Cliente,Itaúna,Minas Gerais,Brasil,Sur,MOB-MO-10004154,Mobiliario,Mobiliario,"Eldon Marco, Duradero",2265.6,3,0,634.2,
2197,MX-2020-164000,14/03/20,18/03/20,Estándar,GD-15505,Gustavo Dávila,Cliente,Itaúna,Minas Gerais,Brasil,Sur,MAT-GR-10000260,Material de oficina,Grapas,"OIC Pasadores, Tamaños variados",164.8,2,0,8,
2198,MX-2020-164000,14/03/20,18/03/20,Estándar,GD-15505,Gustavo Dávila,Cliente,Itaúna,Minas Gerais,Brasil,Sur,MAT-CA-10004689,Material de oficina,Carpetas,"Avery Encuadernadora, Duradero",671.2,2,0,93.6,
2199,MX-2020-164000,14/03/20,18/03/20,Estándar,GD-15505,Gustavo Dávila,Cliente,Itaúna,Minas Gerais,Brasil,Sur,TEC-AC-10003504,Tecnología,Accesorios,"SanDisk Teclado, Blanco",1772,5,0,708,
2595,MX-2021-102869,23/12/21,27/12/21,Estándar,DC-13390,David Cordero,Pequeña empresa,Paracatu,Minas Gerais,Brasil,Sur,TEC-TE-10000236,Tecnología,Teléfonos,"Apple Base de audio, Al por mayor",4452.8,4,0,177.6,
2633,MX-2022-169369,03/12/22,07/12/22,Estándar,AE-10945,Anacleto Espinal,Cliente,Juiz de Fora,Minas Gerais,Brasil,Sur,MAT-PA-10003264,Material de oficina,Papel,"Enermax Cuaderno, Paquete de 12",217.6,1,0,52.2,
2762,MX-2019-129567,22/12/19,24/12/19,Urgente,AL-11035,Ane Lomeli,Cliente,Juiz de Fora,Minas Gerais,Brasil,Sur,MOB-MO-10004685,Mobiliario,Mobiliario,"Tenex Marco de foto, Surtido",346,1,0,131.4,
